,CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE,Total,Recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
2343,382,21,4278.98,203.76,66.88,3.18,2017-12-26,2021-08-28,63.86,58,1,4,3,3,2,4,4,265.0,511.96,615.58,654.97,572.79,1146.48,512.2,1,2,8,10,304.99,390.99,1799.96,1783.04,0,6,7,8,0.0,1090.05,1345.74,1843.19,89858.57999999999,57,1,89858.58,59.1,100.0,88.54,4.37,Champions
2344,640,23,3615.0,157.17,59.9,2.6,2021-01-22,2021-08-28,9.48,58,3,1,0,4,3,12,0,377.99,123.99,0.0,329.99,283.0,2500.03,0.0,4,3,3,13,348.99,358.99,283.0,2624.02,10,0,5,8,1683.04,0.0,861.98,1069.98,83145.0,57,1,83145.0,59.1,100.0,87.36,4.33,Champions
2345,1130,39,2887.53,74.04,140.73,3.61,2019-12-08,2021-08-28,16.13,58,0,3,4,6,5,14,7,0.0,297.97,176.98,479.95,263.17,1236.51,432.95,8,7,7,17,475.95,523.94,733.55,1154.09,7,10,15,7,409.96,888.72,1154.9,433.95,112613.67000000001,57,1,112613.67,59.1,100.0,91.8,4.46,Champions
2346,1502,27,2592.31,96.01,111.31,4.12,2017-06-13,2021-08-28,56.93,58,1,8,3,3,3,1,8,53.5,911.18,187.97,474.98,155.23,40.02,769.43,3,9,7,8,125.72,1180.19,558.19,728.21,0,2,13,12,0.0,185.48,1086.43,1320.4,69992.37,57,1,69992.37,59.1,100.0,83.88,4.23,Champions
2347,1781,12,2434.5,202.88,75.04,6.25,2020-10-29,2021-08-28,25.25,58,1,3,0,5,1,1,1,135.19,790.73,0.0,1220.31,73.49,33.19,181.59,0,5,0,7,0.0,908.95,0.0,1525.55,2,7,1,2,588.19,1016.98,180.99,648.34,29214.0,57,1,29214.0,59.1,100.0,64.32,3.68,Potential Customers
2348,2240,21,2212.93,105.38,103.83,4.94,2018-12-25,2021-08-28,46.52,58,5,3,1,3,1,3,5,525.2,297.48,134.99,339.48,45.99,317.08,552.71,2,5,5,9,182.49,607.45,481.56,941.43,4,8,8,1,563.97,670.79,869.68,108.49,46471.53,57,1,46471.53,59.1,100.0,74.36,3.96,Potential Customers
2349,2819,18,2013.84,111.88,88.84,4.94,2019-02-06,2021-08-28,51.89,58,2,1,2,3,0,7,3,260.98,150.99,247.98,310.97,0.0,557.94,484.98,3,4,3,8,359.97,666.97,343.97,642.93,3,5,1,9,346.97,664.96,140.99,860.92,36249.119999999995,57,1,36249.12,59.1,100.0,68.52,3.8,Potential Customers
2350,2936,15,1979.11,131.94,71.86,4.79,2016-12-04,2021-08-28,115.2,58,1,4,2,0,2,3,3,77.44,464.76,554.98,0.0,297.98,322.97,260.98,3,2,4,6,501.18,296.38,376.16,805.39,0,1,11,3,0.0,204.19,1519.95,254.97,29686.649999999998,57,1,29686.65,59.1,100.0,64.58,3.68,Potential Customers
2351,7864,9,1283.99,142.67,6.99,0.78,2014-06-26,2021-08-28,291.11,58,3,0,0,2,2,2,0,430.99,0.0,0.0,140.0,549.0,164.0,0.0,1,4,0,4,100.0,479.99,0.0,704.0,0,2,2,5,0.0,568.99,151.0,564.0,11555.91,57,1,11555.91,59.1,100.0,52.92,3.35,Potential Customers
2352,16464,10,878.86,87.89,21.96,2.2,2014-12-21,2021-08-28,244.2,58,0,1,0,2,2,3,2,0.0,81.49,0.0,147.39,207.19,284.39,158.4,2,1,1,6,158.68,130.0,0.0,590.18,1,5,1,3,77.19,501.28,153.0,147.39,8788.6,57,1,8788.6,59.1,100.0,50.46,3.28,Potential Customers
2353,23333,9,717.67,79.74,19.97,2.22,2015-03-30,2021-08-28,260.33,58,1,0,4,3,0,1,0,40.0,0.0,356.68,190.0,0.0,130.99,0.0,2,3,1,3,200.19,212.49,55.0,249.99,0,5,1,3,0.0,437.18,56.0,224.49,6459.03,57,1,6459.03,59.1,100.0,47.68,3.2,Potential Customers
2354,25488,12,678.3,56.53,42.8,3.57,2014-02-14,2021-08-28,229.33,58,3,0,3,2,1,3,0,206.37,0.0,103.95,65.94,89.1,212.94,0.0,2,3,4,3,115.99,239.24,76.89,246.18,0,5,5,2,0.0,339.13,302.18,36.99,8139.599999999999,57,1,8139.6,59.1,100.0,49.84,3.26,Potential Customers
2355,66722,3,336.94,112.31,9.94,3.31,2014-06-17,2021-08-28,876.33,58,0,1,1,0,0,1,0,0.0,74.95,122.0,0.0,0.0,139.99,0.0,0,0,1,2,0.0,0.0,74.95,261.99,0,2,1,0,0.0,261.99,74.95,0.0,1010.8199999999999,57,1,1010.82,59.1,100.0,26.14,2.59,Potential Customers
2356,71162,3,318.59,106.2,3.99,1.33,2014-11-15,2021-08-28,826.0,58,0,1,0,0,0,2,0,0.0,62.99,0.0,0.0,0.0,255.6,0.0,0,1,0,2,0.0,121.5,0.0,197.09,0,2,1,0,0.0,184.49,134.1,0.0,955.77,57,1,955.77,59.1,100.0,25.28,2.56,Potential Customers
2357,282,20,4851.06,242.55,19.96,1.0,2020-08-16,2021-08-27,18.8,59,1,0,5,5,4,4,1,625.09,0.0,425.98,592.0,1091.0,1621.99,495.0,4,6,1,9,1883.08,1054.0,495.0,1418.98,3,5,3,9,377.0,1482.99,1180.08,1810.99,97021.20000000001,58,1,97021.2,58.78,100.0,89.72,4.4,Champions
2358,500,25,3901.01,156.04,107.81,4.31,2018-12-07,2021-08-27,39.76,59,1,1,2,1,10,3,7,530.99,140.99,193.48,115.99,1449.14,322.98,1147.44,8,7,6,4,1183.93,1605.46,546.44,565.18,5,6,7,7,649.97,921.95,765.15,1563.94,97525.25,58,1,97525.25,58.78,100.0,89.8,4.4,Champions
2359,752,44,3380.98,76.84,113.78,2.59,2020-11-24,2021-08-27,6.27,59,6,4,7,3,9,4,11,433.77,330.17,383.97,116.38,690.95,651.19,774.55,6,19,7,12,400.16,2129.49,237.98,613.35,7,15,15,7,422.17,711.93,1713.72,533.16,148763.12,58,1,148763.12,58.78,100.0,94.56,4.54,Champions
2360,832,18,3257.01,180.95,56.91,3.16,2017-01-30,2021-08-27,92.78,59,6,2,3,1,5,0,1,633.98,569.08,438.99,1025.0,530.97,0.0,58.99,3,4,6,5,344.98,420.08,2077.98,413.97,0,6,7,5,0.0,855.99,1944.07,456.95,58626.18000000001,58,1,58626.18,58.78,100.0,79.9,4.12,Champions
2361,876,12,3188.92,265.74,52.92,4.41,2020-11-06,2021-08-27,24.5,59,0,4,0,2,4,1,1,0.0,1229.98,0.0,405.99,1121.96,154.99,276.0,3,3,3,3,1215.97,261.99,1165.98,544.98,1,7,4,0,277.0,2223.94,687.98,0.0,38267.04,58,1,38267.04,58.78,100.0,69.72,3.83,Potential Customers
2362,961,19,3074.91,161.84,49.91,2.63,2020-02-26,2021-08-27,28.84,59,5,3,3,0,6,2,0,450.99,464.99,330.99,0.0,1436.95,390.99,0.0,4,1,0,14,840.97,350.0,0.0,1883.94,1,4,12,2,450.0,810.97,1616.96,196.98,58423.28999999999,58,1,58423.29,58.78,100.0,79.82,4.12,Champions
2363,1282,36,2754.75,76.52,71.9,2.0,2017-10-23,2021-08-27,39.0,59,4,4,7,3,7,5,6,230.74,314.23,756.73,115.74,359.07,261.25,716.99,6,10,11,9,735.48,619.75,867.7,531.82,9,11,4,12,743.32,963.21,299.24,748.98,99171.0,58,1,99171.0,58.78,100.0,90.02,4.41,Champions
2364,2542,21,2105.25,100.25,78.85,3.75,2020-06-07,2021-08-27,21.24,59,4,1,4,4,3,1,4,370.59,85.19,478.37,402.17,266.97,164.99,336.97,1,5,7,8,94.99,423.36,785.77,801.13,1,7,10,3,85.99,745.33,989.95,283.98,44210.25,58,1,44210.25,58.78,100.0,73.0,3.92,Potential Customers
2365,3368,33,1867.74,56.6,83.84,2.54,2020-11-30,2021-08-27,8.18,59,6,6,2,4,7,1,7,422.97,346.09,103.48,296.47,345.47,59.99,293.27,7,5,6,15,403.57,212.77,466.95,784.45,5,6,9,13,242.48,378.06,503.97,743.23,61635.42,58,1,61635.42,58.78,100.0,80.98,4.15,Champions
2366,3726,18,1788.69,99.37,58.84,3.27,2015-01-11,2021-08-27,134.44,59,3,3,1,3,3,4,1,201.98,181.98,108.99,497.44,211.08,458.22,129.0,4,3,8,3,493.98,325.24,735.4,234.07,4,6,3,5,552.98,567.2,334.44,334.07,32196.420000000002,58,1,32196.42,58.78,100.0,65.88,3.72,Potential Customers
2367,5656,19,1486.35,78.23,79.85,4.2,2018-08-15,2021-08-27,58.32,59,4,1,4,2,6,2,0,434.97,43.49,265.96,187.98,367.97,185.98,0.0,3,4,6,6,231.47,177.98,476.95,599.95,2,9,4,4,271.99,501.94,217.46,494.96,28240.649999999998,58,1,28240.65,58.78,100.0,63.54,3.65,Potential Customers
2368,8608,14,1229.36,87.81,77.86,5.56,2021-03-21,2021-08-27,11.36,59,2,5,3,0,2,0,2,94.98,524.45,241.97,0.0,114.98,0.0,252.98,4,2,6,2,571.96,140.98,430.44,85.98,0,8,3,3,0.0,849.92,118.97,260.47,17211.039999999997,58,1,17211.04,58.78,100.0,56.6,3.45,Potential Customers
2369,9411,16,1176.37,73.52,81.57,5.1,2021-06-22,2021-08-27,4.13,59,0,3,3,4,2,4,0,0.0,223.57,289.47,238.07,152.08,273.18,0.0,1,5,8,2,4.99,324.66,690.74,155.98,3,6,4,3,257.98,410.75,283.57,224.07,18821.92,58,1,18821.92,58.78,100.0,57.58,3.48,Potential Customers
2370,12423,7,1019.92,145.7,21.92,3.13,2014-06-08,2021-08-27,376.71,59,2,1,1,1,1,0,1,355.0,150.0,152.99,134.99,176.99,0.0,49.95,1,1,0,5,150.0,49.95,0.0,819.97,0,6,1,0,0.0,969.97,49.95,0.0,7139.44,58,1,7139.44,58.78,100.0,48.78,3.23,Potential Customers
2371,86,23,7163.0,311.43,10.0,0.43,2017-10-20,2021-08-26,61.13,60,0,7,2,5,2,6,1,0.0,2078.0,380.0,2172.0,287.0,1485.0,761.0,4,9,5,5,502.0,3428.0,1188.0,2045.0,0,11,12,0,0.0,2847.0,4316.0,0.0,164749.0,59,1,164749.0,58.5,100.0,95.34,4.56,Champions
2372,549,18,3809.96,211.66,74.86,4.16,2020-05-08,2021-08-26,26.39,60,1,1,3,3,3,3,4,153.99,158.29,703.98,518.17,403.58,561.48,1310.47,4,5,3,6,519.36,633.06,438.97,2218.57,0,8,7,3,0.0,2180.74,1081.64,547.58,68579.28,59,1,68579.28,58.5,100.0,83.32,4.21,Champions
2373,550,24,3805.47,158.56,97.82,4.08,2018-12-25,2021-08-26,40.63,60,2,3,4,3,5,4,3,225.98,828.73,630.47,194.97,727.97,596.97,600.38,3,3,9,9,255.47,670.42,1152.14,1727.44,1,7,10,6,83.49,1361.89,1349.93,1010.16,91331.28,59,1,91331.28,58.5,100.0,88.82,4.37,Champions
2374,2518,33,2112.97,64.03,79.87,2.42,2017-06-28,2021-08-26,46.06,60,5,5,6,5,4,4,4,364.98,388.97,455.97,257.59,173.98,262.99,208.49,11,6,5,11,552.46,481.97,395.99,682.55,0,7,8,18,0.0,270.07,598.98,1243.92,69728.01,59,1,69728.01,58.5,100.0,83.74,4.23,Champions
2375,6201,19,1428.15,75.17,77.85,4.1,2020-04-29,2021-08-26,25.47,60,3,1,6,5,0,2,2,126.08,68.09,329.65,421.06,0.0,275.09,208.18,7,4,2,6,434.24,525.48,102.68,365.75,7,8,1,3,467.75,575.04,49.09,336.27,27134.850000000002,59,1,27134.85,58.5,100.0,62.62,3.62,Potential Customers
2376,7895,7,1281.94,183.13,9.94,1.42,2014-07-01,2021-08-26,373.29,60,0,1,0,5,0,0,1,0.0,73.95,0.0,458.99,0.0,0.0,749.0,1,0,0,6,73.95,0.0,0.0,1207.99,4,2,1,0,229.99,302.95,749.0,0.0,8973.58,59,1,8973.58,58.5,100.0,50.64,3.28,Potential Customers
2377,15513,13,906.37,69.72,76.87,5.91,2019-07-02,2021-08-26,60.46,60,2,1,0,4,0,2,4,143.98,84.99,0.0,255.86,0.0,78.98,342.56,3,1,3,6,215.37,84.19,214.97,391.84,0,2,7,4,0.0,192.18,476.93,237.26,11782.81,59,1,11782.81,58.5,100.0,53.1,3.35,Potential Customers
2378,44435,5,466.18,93.24,10.98,2.2,2014-04-25,2021-08-26,536.0,60,0,0,3,1,1,0,0,0.0,0.0,121.09,176.09,169.0,0.0,0.0,0,3,0,2,0.0,121.09,0.0,345.09,0,0,2,3,0.0,0.0,345.09,121.09,2330.9,59,1,2330.9,58.5,100.0,36.86,2.89,Potential Customers
2379,51137,6,419.56,69.93,22.96,3.83,2014-11-04,2021-08-26,414.5,60,2,1,1,1,0,1,0,108.48,199.0,59.99,51.09,0.0,1.0,0.0,2,0,1,3,200.0,0.0,54.49,165.07,1,1,3,1,1.0,51.09,168.47,199.0,2517.36,59,1,2517.36,58.5,100.0,37.88,2.92,Potential Customers
2380,65470,5,342.17,68.43,22.92,4.58,2014-05-15,2021-08-26,532.0,60,0,0,0,3,2,0,0,0.0,0.0,0.0,209.93,132.24,0.0,0.0,1,2,0,2,90.99,137.7,0.0,113.48,0,3,2,0,0.0,248.43,93.74,0.0,1710.8500000000001,59,1,1710.85,58.5,100.0,33.4,2.79,Potential Customers
2381,95264,4,240.49,60.12,5.99,1.5,2014-10-03,2021-08-26,629.75,60,0,0,0,1,2,1,0,0.0,0.0,0.0,46.49,129.0,65.0,0.0,2,0,1,1,125.0,0.0,69.0,46.49,0,3,0,1,0.0,194.0,0.0,46.49,961.96,59,1,961.96,58.5,100.0,25.44,2.56,Potential Customers
2382,162,27,5786.92,214.33,41.42,1.53,2021-02-14,2021-08-25,7.11,61,0,3,2,5,9,5,3,0.0,675.59,885.09,1486.97,1410.19,660.0,669.08,0,4,9,14,0.0,1112.78,1166.18,3507.96,0,4,19,4,0.0,954.18,3668.95,1163.79,156246.84,60,1,156246.84,58.19,100.0,94.92,4.54,Champions
2383,424,45,4165.65,92.57,59.95,1.33,2019-01-06,2021-08-25,21.38,61,6,5,12,8,3,2,9,401.0,512.0,1256.58,631.99,127.0,90.0,1147.08,9,12,13,11,997.99,1361.99,1074.58,731.09,1,4,20,20,150.0,392.99,1939.99,1682.67,187454.24999999997,60,1,187454.25,58.19,100.0,96.1,4.58,Champions
2384,629,17,3632.77,213.69,65.87,3.87,2020-05-08,2021-08-25,27.88,61,1,1,3,1,2,5,4,176.19,132.99,674.87,419.39,691.18,640.18,897.97,2,6,2,7,537.18,1566.34,279.19,1250.06,1,3,5,8,132.99,886.18,1556.85,1056.75,61757.09,60,1,61757.09,58.19,100.0,81.04,4.15,Champions
2385,680,15,3527.89,235.19,67.89,4.53,2020-11-04,2021-08-25,19.6,61,1,6,7,0,0,1,0,210.0,1669.95,1326.95,0.0,0.0,320.99,0.0,6,0,3,6,1011.95,0.0,1151.98,1363.96,3,1,7,4,721.98,82.99,1439.95,1282.97,52918.35,60,1,52918.35,58.19,100.0,77.38,4.04,Champions
2386,1110,23,2909.83,126.51,94.83,4.12,2018-10-09,2021-08-25,45.7,61,1,5,2,3,3,5,4,231.99,810.97,214.98,202.98,319.97,820.96,307.98,6,7,6,4,658.96,1040.95,660.96,548.96,0,6,7,10,0.0,548.97,1235.94,1124.92,66926.09,60,1,66926.09,58.19,100.0,82.86,4.2,Champions
2387,1507,23,2588.97,112.56,71.87,3.12,2020-06-06,2021-08-25,19.35,61,3,4,4,1,0,6,5,375.97,687.98,456.96,39.99,0.0,594.08,433.99,8,4,8,3,977.97,289.07,961.96,359.97,4,8,9,2,286.0,798.06,1240.93,263.98,59546.31,60,1,59546.31,58.19,100.0,80.3,4.12,Champions
2388,1755,19,2445.95,128.73,78.85,4.15,2016-03-28,2021-08-25,104.0,61,2,3,5,3,3,3,0,315.99,294.97,306.55,770.49,337.97,419.98,0.0,2,3,3,11,226.98,229.47,500.48,1489.02,2,4,7,6,244.48,459.97,1026.95,714.55,46473.049999999996,60,1,46473.05,58.19,100.0,74.38,3.96,Potential Customers
2389,2534,14,2107.34,150.52,77.74,5.55,2015-04-29,2021-08-25,165.0,61,1,2,4,4,1,1,1,170.99,406.98,746.92,533.48,94.99,103.99,49.99,6,1,2,5,1143.94,170.99,340.98,451.43,0,8,4,2,0.0,1076.88,942.96,87.5,29502.760000000002,60,1,29502.76,58.19,100.0,64.44,3.67,Potential Customers
2390,2545,22,2104.72,95.67,92.82,4.22,2017-08-04,2021-08-25,67.36,61,2,3,6,2,4,2,3,125.88,208.97,556.95,400.98,316.97,198.98,295.99,5,5,6,6,434.95,409.96,813.96,445.85,1,4,4,13,98.99,367.96,367.97,1269.8,46303.84,60,1,46303.84,58.19,100.0,74.26,3.95,Potential Customers
2391,3460,12,1849.22,154.1,26.87,2.24,2014-06-24,2021-08-25,218.25,61,1,4,2,0,1,2,2,107.99,472.25,311.49,0.0,407.5,258.94,291.05,2,2,3,5,268.95,264.24,488.04,827.99,0,1,9,2,0.0,64.49,1520.49,264.24,22190.64,60,1,22190.64,58.19,100.0,59.54,3.53,Potential Customers
2392,3796,20,1775.8,88.79,111.8,5.59,2020-07-19,2021-08-25,20.1,61,1,2,3,2,3,4,5,45.99,136.98,230.97,180.98,344.97,375.96,459.95,3,5,8,4,276.97,529.95,696.92,271.96,1,6,11,2,104.99,502.94,1081.89,85.98,35516.0,60,1,35516.0,58.19,100.0,68.1,3.78,Potential Customers
2393,4769,16,1609.47,100.59,79.87,4.99,2021-03-12,2021-08-25,10.38,61,6,1,3,1,5,0,0,669.05,71.99,323.37,104.99,440.07,0.0,0.0,7,4,3,2,893.13,285.08,277.08,154.18,1,7,7,1,104.99,631.24,760.15,113.09,25751.52,60,1,25751.52,58.19,100.0,61.82,3.6,Potential Customers
2394,6311,12,1417.0,118.08,58.9,4.91,2014-07-03,2021-08-25,217.5,61,1,3,3,2,2,1,0,135.0,222.97,167.07,269.99,401.98,219.99,0.0,2,2,4,4,250.99,88.98,442.96,634.07,5,4,1,2,598.05,481.98,190.99,145.98,17004.0,60,1,17004.0,58.19,100.0,56.44,3.44,Potential Customers
2395,8024,17,1271.34,74.78,92.84,5.46,2018-10-08,2021-08-25,61.88,61,6,1,7,0,2,0,1,363.94,50.99,533.94,0.0,167.98,0.0,154.49,0,4,7,6,0.0,157.96,705.43,407.95,1,6,3,7,59.99,593.95,129.97,487.43,21612.78,60,1,21612.78,58.19,100.0,59.16,3.52,Potential Customers
2396,9474,7,1172.75,167.54,8.0,1.14,2014-12-11,2021-08-25,349.86,61,0,0,4,1,0,2,0,0.0,0.0,746.0,153.75,0.0,273.0,0.0,0,3,1,3,0.0,426.75,420.0,326.0,0,3,3,1,0.0,693.0,326.0,153.75,8209.25,60,1,8209.25,58.19,100.0,49.98,3.26,Potential Customers
2397,30509,9,605.07,67.23,14.97,1.66,2014-02-03,2021-08-25,306.67,61,3,0,1,3,0,1,1,208.99,0.0,62.1,175.99,0.0,53.99,104.0,3,0,1,5,220.99,0.0,104.0,280.08,0,4,3,2,0.0,217.98,220.99,166.1,5445.63,60,1,5445.63,58.19,100.0,46.14,3.15,Potential Customers
2398,194315,2,99.0,49.5,0.0,0.0,2015-02-25,2021-08-25,1186.5,61,0,0,2,0,0,0,0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,99.0,1,0,1,0,99.0,0.0,0.0,0.0,198.0,60,1,198.0,58.19,100.0,4.36,1.96,Need Attention
2399,8,19,15840.36,833.7,81.86,4.31,2018-04-07,2021-08-24,65.0,62,0,4,1,2,3,1,8,0.0,1541.07,830.99,1177.98,3589.98,333.99,8366.35,5,4,6,4,2515.87,2118.97,7291.95,3913.57,2,5,4,8,2835.98,3134.97,2973.07,6896.34,300966.84,61,1,300966.84,57.86,100.0,98.34,4.64,Champions
2400,148,43,5922.88,137.74,70.88,1.65,2016-07-01,2021-08-24,43.72,62,5,9,7,3,10,5,4,599.0,1126.78,1057.18,598.98,1410.48,679.38,451.08,9,8,15,11,1154.38,1279.4,2168.54,1320.56,5,13,16,9,681.98,1452.76,2054.74,1733.4,254683.84,61,1,254683.84,57.86,100.0,97.66,4.62,Champions
2401,240,22,5090.73,231.4,68.38,3.11,2017-05-25,2021-08-24,70.55,62,4,4,4,3,2,2,3,1084.98,450.08,1641.63,571.48,347.99,430.49,564.08,5,2,5,10,1206.99,293.09,1429.62,2161.03,1,8,6,7,387.0,1766.55,1827.62,1109.56,111996.06,61,1,111996.06,57.86,100.0,91.64,4.45,Champions
2402,577,20,3768.22,188.41,51.72,2.59,2017-08-19,2021-08-24,73.3,62,5,3,1,0,3,6,2,659.48,176.91,74.99,0.0,875.98,1501.98,478.88,4,3,5,8,1013.08,822.99,698.27,1233.88,4,10,4,2,783.6,1766.34,908.3,309.98,75364.4,61,1,75364.4,57.86,100.0,85.3,4.27,Champions
2403,751,31,3386.43,109.24,95.83,3.09,2019-03-23,2021-08-24,28.55,62,1,7,1,2,5,6,9,126.99,774.86,137.99,276.99,557.98,310.78,1200.84,5,7,7,12,489.36,968.96,495.77,1432.34,0,7,12,12,0.0,820.97,1311.64,1253.82,104979.33,61,1,104979.33,57.86,100.0,90.94,4.43,Champions
2404,923,22,3128.46,142.2,24.96,1.13,2016-09-06,2021-08-24,82.41,62,5,8,1,2,1,0,5,446.48,1380.0,99.0,518.0,153.0,0.0,531.98,4,5,5,8,799.5,420.98,610.99,1296.99,0,5,5,12,0.0,1107.99,427.99,1592.48,68826.12,61,1,68826.12,57.86,100.0,83.36,4.21,Champions
2405,983,19,3044.29,160.23,79.69,4.19,2014-06-29,2021-08-24,137.53,62,3,5,1,1,1,4,4,370.98,784.06,33.95,104.99,84.99,1209.39,455.93,3,4,2,10,240.93,326.92,1094.99,1381.45,1,6,7,5,104.99,859.92,1545.89,533.49,57841.51,61,1,57841.51,57.86,100.0,79.6,4.1,Champions
2406,1108,26,2912.01,112.0,107.81,4.15,2019-10-27,2021-08-24,25.65,62,3,5,4,3,3,4,4,399.98,461.46,204.18,304.47,344.97,348.98,847.97,8,5,6,7,572.65,512.96,1060.45,765.95,0,8,17,1,0.0,1017.44,1732.08,162.49,75712.26000000001,61,1,75712.26,57.86,100.0,85.36,4.27,Champions
2407,1360,22,2682.75,121.94,81.85,3.72,2019-04-09,2021-08-24,39.45,62,2,6,3,3,2,3,3,346.99,332.16,541.08,219.57,240.98,394.98,606.99,4,8,4,6,582.97,971.55,683.57,444.66,0,8,11,3,0.0,1058.65,858.11,765.99,59020.5,61,1,59020.5,57.86,100.0,80.04,4.12,Champions
2408,2998,16,1960.08,122.51,75.88,4.74,2020-04-29,2021-08-24,30.13,62,0,7,5,0,1,0,3,0.0,848.65,796.46,0.0,86.99,0.0,227.98,2,5,2,7,270.08,620.96,71.59,997.45,0,14,2,0,0.0,1470.1,489.98,0.0,31361.28,61,1,31361.28,57.86,100.0,65.54,3.7,Potential Customers
2409,3952,20,1741.2,87.06,78.85,3.94,2018-08-05,2021-08-24,55.75,62,0,9,0,6,4,0,1,0.0,695.0,0.0,468.25,447.96,0.0,129.99,5,5,7,3,593.45,268.12,764.75,114.88,1,11,4,4,43.99,680.28,423.46,593.47,34824.0,61,1,34824.0,57.86,100.0,67.62,3.76,Potential Customers
2410,27060,2,653.08,326.54,71.98,35.99,2021-08-23,2021-08-24,0.5,62,1,1,0,0,0,0,0,284.99,368.09,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,284.99,368.09,0,0,2,0,0.0,0.0,653.08,0.0,1306.16,61,1,1306.16,57.86,100.0,29.78,2.68,Potential Customers
2411,130,30,6137.82,204.59,89.82,2.99,2020-04-10,2021-08-23,16.67,63,6,6,11,2,4,0,1,1316.1,956.06,2108.74,541.18,892.0,0.0,323.74,3,9,12,6,911.63,1699.7,2114.18,1412.31,0,6,21,3,0.0,1279.62,4076.02,782.18,184134.59999999998,62,1,184134.6,57.56,100.0,95.98,4.57,Champions
2412,185,40,5490.75,137.27,52.95,1.32,2017-03-24,2021-08-23,40.33,63,7,8,6,4,11,1,3,640.09,2240.49,535.2,361.99,1143.49,56.99,512.5,6,18,5,11,592.5,1494.28,545.68,2858.29,5,1,22,12,767.89,40.0,3370.68,1312.18,219630.0,62,1,219630.0,57.56,100.0,96.86,4.59,Champions
2413,331,22,4557.89,207.18,73.89,3.36,2019-10-18,2021-08-23,30.68,63,3,1,4,4,7,1,2,765.98,161.99,549.96,921.0,1582.98,390.0,185.98,1,6,5,10,129.99,1301.98,1261.97,1863.95,0,9,8,5,0.0,2510.97,1152.95,893.97,100273.58,62,1,100273.58,57.56,100.0,90.34,4.41,Champions
2414,643,13,3614.05,278.0,26.95,2.07,2018-06-23,2021-08-23,89.0,63,4,1,1,0,2,4,1,743.99,479.5,243.99,0.0,571.5,1186.07,389.0,4,1,5,3,1462.49,278.0,1030.47,843.09,0,3,0,10,0.0,876.09,0.0,2737.96,46982.65,62,1,46982.65,57.56,100.0,74.62,3.96,Potential Customers
2415,948,18,3086.19,171.46,54.89,3.05,2018-07-19,2021-08-23,62.83,63,4,2,3,4,1,3,1,777.76,511.8,221.77,980.29,222.0,226.58,145.99,2,1,7,8,331.99,145.99,1088.05,1520.16,0,3,8,7,0.0,361.47,1199.55,1525.17,55551.42,62,1,55551.42,57.56,100.0,78.5,4.07,Champions
2416,1125,28,2892.48,103.3,145.73,5.2,2019-01-25,2021-08-23,33.61,63,6,7,2,3,5,2,3,673.44,849.93,127.23,228.47,506.71,164.73,341.97,5,5,10,8,484.7,534.45,1074.9,798.43,1,7,7,13,104.99,690.43,764.69,1332.37,80989.44,62,1,80989.44,57.56,100.0,87.02,4.31,Champions
2417,1288,24,2747.8,114.49,101.8,4.24,2020-11-25,2021-08-23,11.29,63,2,3,7,1,0,8,3,361.39,306.17,705.95,132.99,0.0,903.13,338.17,6,3,7,8,852.15,326.17,775.54,793.94,0,13,11,0,0.0,1394.31,1353.49,0.0,65947.20000000001,62,1,65947.2,57.56,100.0,82.52,4.18,Champions
2418,1596,21,2540.77,120.99,86.87,4.14,2021-06-25,2021-08-23,2.81,63,4,5,2,2,5,2,1,701.17,640.87,184.2,145.18,666.67,98.59,104.09,3,6,6,6,679.18,424.37,708.54,728.68,1,11,2,7,126.59,1380.73,234.28,799.17,53356.17,62,1,53356.17,57.56,100.0,77.64,4.04,Champions
